CID,survey,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1373042,des:X,0.2372,7.441550283483305e-07,5.100363070127171e-06,1.5583862464008386e-09,2.519707909682082e-09,2.031513161640728e-09
1434248,des:X,0.23734,4.4139496636328194e-09,3.2195266985931604e-08,1.0603334053500506e-09,4.58388410124948e-10,2.0361485381325107e-09
1840041,des:X,0.23891,3.721013101654311e-09,2.411389666138759e-08,3.804494240108133e-10,7.414040091375255e-10,2.0884927465758095e-09
1319711,des:X,0.24171,2.826074554944152e-08,6.386067031308263e-08,8.242039224482703e-09,1.817675195117996e-08,2.183494315880142e-09
1334645,des:X,0.24701,3.3112675137460995e-07,9.61873244497448e-07,1.3045639989463857e-06,2.921609212716187e-06,2.369103672304979e-09
1901059,des:X,0.25126,1.6706059606418186e-09,6.136850661635422e-09,1.988900362483331e-09,2.2192986847963694e-09,2.523410661654026e-09
1367234,des:X,0.25173,4.901690624553983e-09,1.40659230287421e-08,4.779107060216962e-09,6.055733122812879e-09,2.540774135928229e-09
1305276,des:X,0.25286,4.543240901692772e-11,1.0101343289871198e-09,1.4600196561453272e-10,2.0913279332202956e-10,2.5827639952022754e-09
1262726,des:X,0.25378,4.91963695224952e-08,9.441733610206704e-08,7.65830376257048e-06,7.722946501502766e-06,2.617204573946695e-09
1373028,des:X,0.25517,8.256025096433312e-07,1.2374215990885926e-06,3.338040348713774e-07,3.180774144759505e-07,2.6696724754176513e-09
1297026,des:X,0.25854,1.3230668408767355e-08,1.458606997691399e-07,1.7569265847247418e-09,3.630839062635324e-09,2.799040430435192e-09
1697026,des:X,0.26046,1.4105886568201127e-08,9.395161576413067e-08,4.893228808880915e-07,4.591480635260786e-07,2.8741142773846958e-09
1373040,des:X,0.26162,4.252795395686703e-08,5.206550831011604e-07,9.540546991168127e-09,1.0793302855075975e-08,2.9199528396919735e-09
1910132,des:X,0.26271,5.572665334213699e-09,1.835576866577662e-07,8.414736235567075e-09,1.421068612731916e-08,2.963355764226242e-09
1434201,des:X,0.26317,2.261679544302374e-09,1.3275038270537066e-08,5.0316410616853394e-06,4.208658224897354e-06,2.9817686738366215e-09
1892103,des:X,0.26584,6.29227607901234e-07,4.732011982600574e-06,2.59690931294066e-08,2.0136616362570657e-08,3.0897697521633264e-09
1366690,des:X,0.27119,3.381787532484912e-06,6.753046672537274e-06,7.246435860153959e-08,3.92416858437569e-08,3.3119582652967393e-09
1278493,des:X,0.27237,4.383694548838993e-08,7.288956418690386e-08,8.59895268692537e-09,1.0839634063832178e-08,3.362002657632879e-09
1368133,des:X,0.27618,1.7151919308002574e-07,2.835431114833492e-07,1.0689642497589302e-06,1.2303377664263853e-06,3.5442220485775056e-09
1792093,des:X,0.27659,1.2150029764077987e-06,1.2684568194841443e-06,1.816724402745315e-08,3.525499116331249e-08,3.568471419660825e-09
1503024,des:X,0.27694,3.247129657839899e-07,5.682856765417946e-07,3.936461210817486e-08,3.53657270432313e-08,3.5892375134831705e-09
1291242,des:X,0.27905,2.801336089469354e-08,1.3879266990358712e-07,7.487020058977284e-09,5.649088779154703e-09,3.715703796872659e-09
1255576,des:X,0.2801,6.532404384055135e-08,5.516117649827784e-07,1.7451606315755732e-10,1.5709946129745808e-10,3.779453173970412e-09
1248084,des:X,0.28063,1.5760653654006477e-08,1.4806357465717709e-06,1.2845254877838097e-07,1.1028241953861838e-07,3.81183735327932e-09
1312897,des:X,0.28578,5.462342066279825e-09,3.377468359511946e-08,2.376488026541311e-10,5.138585129381682e-10,4.133707076344352e-09
1334644,des:X,0.28805,2.0106544339962617e-09,1.2468912807487357e-08,9.190186923917317e-10,8.705543159615794e-10,4.2797216558547355e-09
1313594,des:X,0.28834,5.933117190805338e-07,1.4787246724450494e-06,5.290832493876699e-08,4.832412547425185e-08,4.298558061972425e-09
1457045,des:X,0.28848,2.7203740156511942e-08,7.32270557136601e-07,1.1148316449819214e-06,1.0778284415492945e-06,4.307666302993793e-09
1334597,des:X,0.28895,2.523354980535355e-08,8.428753066420007e-08,4.5585662353153434e-08,1.0633445897389467e-07,4.338314470740093e-09
1861178,des:X,0.29093,1.2909650997314628e-07,2.104635950220257e-07,6.454570272214076e-08,9.5304496400785e-08,4.468620922040945e-09
1340706,des:X,0.29323,4.4785338587708585e-09,3.9226200228078855e-08,2.180212841623422e-09,1.247782239526616e-09,4.622407707710303e-09
1266255,des:X,0.29358,1.1379662497440923e-07,2.752773459886236e-07,8.58005767313698e-07,1.784752533632331e-06,4.6460381231539596e-09
1256680,des:X,0.29438,4.48234664270882e-07,1.2884355587519563e-06,8.663142659300584e-10,1.6831664812492573e-09,4.7002767355062815e-09
1250665,des:X,0.29461,8.446376699734746e-09,2.4776769490901316e-08,8.240730370750323e-06,9.381989154624844e-06,4.7159285918622826e-09
1310432,des:X,0.29471,7.728400408071243e-07,1.727396005021321e-06,0.00016384035328401194,0.0001673353260237186,4.722741861721956e-09
1299503,des:X,0.29498,6.328293476138295e-10,2.686957620553549e-09,1.051204851632496e-05,2.0309599674055806e-05,4.7411622564259126e-09
1300703,des:X,0.29571,5.5497269646918145e-09,4.120519061999518e-08,1.9562960183018127e-07,1.8338538991905672e-07,4.791145057724569e-09
1295436,des:X,0.29584,4.66296587775534e-09,1.8357012401193652e-08,1.3325173642157364e-06,2.0913568855245533e-06,4.8000735969036804e-09
1293319,des:X,0.29686,1.437697937022685e-08,2.811101149714954e-08,2.3958631980272096e-09,5.705680262467126e-09,4.870416737523316e-09
1901115,des:X,0.29874,1.844621110159197e-07,2.6665611914637495e-07,4.850887914622535e-09,3.440029064803305e-09,5.0014094841327786e-09
1293275,des:X,0.30179,1.8077815063654032e-08,3.5321556763895023e-08,1.5093955838058155e-08,1.9263943447983045e-08,5.217621888992711e-09
1321006,des:X,0.30244,3.317144203796667e-08,1.1127054503544515e-07,1.2378444628357706e-05,1.252388891508592e-05,5.2642913481796404e-09
1339002,des:X,0.30251,4.856201296709181e-07,3.3855453890896024e-06,7.530200451014006e-10,5.808837185927564e-10,5.269329683637164e-09
1334654,des:X,0.30259,4.6511446613870785e-08,1.882526869814544e-07,1.9755316109446043e-09,4.869502155097553e-09,5.275090732184535e-09
1659022,des:X,0.30317,7.660405852482313e-10,6.304922893000032e-09,6.890864337793926e-10,7.807067076416179e-10,5.316952467247125e-09
1259412,des:X,0.30477,4.3277717333819355e-08,1.423219872090157e-07,1.4586644591428873e-07,1.302936009443409e-07,5.433290838379035e-09
1849051,des:X,0.30546,1.9549427424720077e-05,4.1891324485557506e-05,1.9067034085720887e-09,2.1873331917488613e-09,5.4838503181580115e-09
1368131,des:X,0.30694,6.740720333959725e-09,2.866655807754956e-08,1.3844320449709893e-07,2.6136709614222484e-07,5.593086492615952e-09
1777124,des:X,0.30743,5.172528924168841e-09,3.823975439979715e-08,1.0177201664593605e-07,9.238000118326552e-08,5.629489897117586e-09
1292767,des:X,0.30893,8.148038815803217e-11,1.353605139089635e-09,2.153815193836796e-08,1.0709894525853167e-08,5.741662922086497e-09
1650024,des:X,0.30994,3.0333605723895e-07,7.829627448666814e-07,5.886787587247333e-11,4.628321052426633e-11,5.817816157056633e-09
1848053,des:X,0.31016,7.300655246811413e-07,3.0960352348056196e-06,2.622601002258542e-08,2.2413833351360676e-08,5.834470532778699e-09
1300516,des:X,0.31042,5.640816490646983e-08,9.773931042768882e-08,1.0845196677665373e-10,1.3248332582979997e-10,5.854183665973226e-09
1321338,des:X,0.31048,3.624817386410588e-09,1.1289536313046256e-08,8.007833374823659e-10,2.1290120329520922e-09,5.858737571966109e-09
1264434,des:X,0.31075,2.729006593905498e-07,1.451532811238433e-06,1.8193504499046167e-07,1.825073707916703e-07,5.879252059223612e-09
1337838,des:X,0.31194,1.1100219624756276e-07,3.3148421890086703e-07,7.582219908644584e-09,2.811981073036728e-09,5.9700950006766846e-09
1294743,des:X,0.31257,4.580799272713578e-06,1.2717502135132935e-05,3.054274023952096e-09,1.8292464817450904e-09,6.018470279282193e-09
1662023,des:X,0.31268,9.617903508083761e-08,1.2709054296175283e-07,9.113387491218233e-09,2.6603117207767918e-09,6.0269367733072486e-09
1321365,des:X,0.3127,4.573069788912333e-07,6.712402058284483e-07,3.300636374684889e-07,4.138194080594407e-07,6.028476775215018e-09
1283878,des:X,0.31286,2.2913026325542667e-07,3.820535557122077e-07,2.5814859857265375e-06,2.512119721062825e-06,6.040803872588277e-09
1341894,des:X,0.31293,3.187328509024695e-05,7.445560920385309e-05,4.612337699347989e-07,1.6695134034832339e-07,6.046200936787996e-09
1913214,des:X,0.31615,1.264496635162225e-08,2.2918126782149546e-08,2.8661207283488054e-09,3.2913629235848828e-09,6.297070976704983e-09
1345553,des:X,0.31794,1.6254830471464655e-06,2.8935178621412026e-06,3.170807893424952e-07,5.465001318234866e-07,6.438735054701831e-09
1259615,des:X,0.32008,1.9852273467924014e-06,4.750802049676326e-06,3.601728072722717e-07,3.896259343033294e-07,6.610166937556642e-09
1293366,des:X,0.3204,1.29675683540656e-07,2.67937259204191e-07,1.1809999569642281e-07,1.1983706189838607e-07,6.635995189408718e-09
1566028,des:X,0.32059,0.00011089398291791419,0.0003576679326013581,1.7853371976862376e-09,2.3246882658654983e-09,6.651354542307958e-09
1246527,des:X,0.32078,5.099048386217659e-08,1.5378477539143066e-07,7.80583846727229e-08,2.9683117897834747e-08,6.6667316496732925e-09
1261579,des:X,0.32214,2.959013116970005e-09,9.782691635501665e-09,8.678143029560578e-08,2.0978653824271606e-07,6.777317736944265e-09
1310396,des:X,0.3225,3.643599778670414e-09,2.548685312260661e-08,1.1213438125923412e-08,9.759812804875041e-09,6.80674279020042e-09
1891147,des:X,0.32274,2.09427730523475e-06,2.712413934193264e-06,1.791310981047075e-07,3.478396401799804e-07,6.826394902940439e-09
1340700,des:X,0.3255,2.4315916589102472e-08,4.447394295308129e-08,3.582649338699039e-09,2.1557302907349274e-09,7.058158101115068e-09
1305626,des:X,0.32572,2.6245580268454674e-06,1.0021595456608181e-05,1.4045488009303157e-07,1.1961875030905596e-07,7.078143565586066e-09
1314071,des:X,0.32707,3.8565800733499045e-09,1.4920384863809306e-08,5.93573328879585e-06,6.5748648402010245e-06,7.20140030150173e-09
1259511,des:X,0.3271,6.785784611029974e-10,1.7950826070475308e-09,1.5527914594642313e-06,5.76444959424141e-06,7.204151424277149e-09
1306073,des:X,0.32858,1.0306466425736316e-06,1.3104696058122948e-06,2.12740166403202e-08,1.784938942146391e-08,7.3405257944636806e-09
1266808,des:X,0.3293,1.8017175704421504e-07,5.665202091470815e-07,7.161190991317089e-09,8.163962803454772e-09,7.407332434645445e-09
1301933,des:X,0.32959,1.227153856012356e-06,3.189243070395308e-06,1.3793434568643402e-07,1.299990463992367e-07,7.434326158970195e-09
1338675,des:X,0.33047,1.4026031864336038e-07,4.4074786508163805e-06,7.031012812045903e-07,7.988101894666898e-07,7.516538678816267e-09
1321276,des:X,0.33121,2.1452873409947896e-06,3.046842047086734e-06,5.583121493588821e-07,9.685452810452186e-07,7.586021850527497e-09
1260241,des:X,0.33336,6.764782701293202e-08,1.2958217588190289e-07,4.510706220166622e-08,2.8703548095387174e-08,7.789712284746581e-09
1295024,des:X,0.33386,8.022536908021903e-06,1.7373658669265903e-05,1.3193532014530497e-07,1.146747456821608e-07,7.837468905932817e-09
1480038,des:X,0.33423,8.320870109994064e-06,7.5854398942110005e-06,2.3633110071787648e-09,1.5415537120039868e-09,7.872902764640799e-09
1531112,des:X,0.3347,2.0759818251593452e-07,4.903360936823482e-07,6.136180914682644e-09,1.0659624557098319e-08,7.91802857964713e-09
1929216,des:X,0.33584,1.1905784590922268e-05,1.596149183718532e-05,3.446465352268544e-08,3.502746848896191e-08,8.028018416978228e-09
1314897,des:X,0.33662,1.5667163047920546e-10,1.3562653791701416e-08,8.903023162287579e-08,1.5029988059214104e-07,8.103711754250528e-09
1368530,des:X,0.34224,3.5028424945468145e-09,3.390725292583573e-08,1.8326803769964074e-10,2.614933112675983e-10,8.659590612741036e-09
1876421,des:X,0.34313,4.810781380566668e-07,1.3140095133807247e-06,1.0847954249311587e-06,5.508270432880866e-06,8.749312425443204e-09
1531108,des:X,0.34387,1.6049114047011936e-07,8.241884508690228e-07,2.0763234666947817e-08,2.7762562538137238e-08,8.8242646606847e-09
1776135,des:X,0.3441,5.432221274019589e-06,1.0507786749908832e-05,1.4791068731755155e-05,4.952819387920888e-05,8.84762574610081e-09
1323106,des:X,0.34417,4.2549957215551644e-08,3.20920580891424e-07,2.712487765554653e-08,6.686450373883953e-08,8.854741771328305e-09
1948484,des:X,0.34436,5.148680211887674e-08,1.943380116315638e-07,1.9763033108483055e-09,1.6937315613274582e-09,8.874071116257692e-09
1329312,des:X,0.34478,1.9424761346391503e-09,1.0971790513540176e-08,1.0288480019169421e-06,1.2449221155955472e-06,8.916873923820379e-09
1292823,des:X,0.34565,5.55043414011153e-07,1.8716602133189687e-06,3.236298376308751e-07,4.6324849262673705e-07,9.005864469231716e-09
1770442,des:X,0.34578,3.853644586028307e-07,5.634962064773961e-07,7.470737995857801e-08,8.199495337621096e-08,9.019199852606383e-09
1254356,des:X,0.35129,3.367109207749257e-09,1.0938255084091224e-08,1.815791816544145e-06,4.393182501971208e-06,9.593485803457016e-09
1261503,des:X,0.35211,8.15483479344922e-11,3.7860267528254684e-10,1.6760736504141771e-06,3.0038228810257255e-06,9.680466304679706e-09
1256765,des:X,0.35267,3.1020584830379065e-08,1.950352570033612e-07,1.2562932092126736e-06,1.0225664962148001e-06,9.740093194313585e-09
1935471,des:X,0.35433,5.133797517540714e-08,6.145957759525731e-08,2.9550113338232855e-08,2.092574023970113e-08,9.917920000333798e-09
1260113,des:X,0.35469,7.148547756502261e-10,3.0607195899421083e-09,1.119896608745244e-08,5.024106229489578e-09,9.95669711142392e-09
1251552,des:X,0.35484,4.4029970773673686e-07,6.691264769352746e-07,1.3611863890108431e-06,2.6181716447517953e-06,9.972876570543974e-09
1331836,des:X,0.35667,1.8743534140061153e-10,5.838351197936763e-09,1.5094697190956604e-10,2.4891549119971084e-10,1.017132360197097e-08
1265281,des:X,0.36021,1.298272013739194e-09,9.02174995351076e-09,3.4100353277822854e-10,4.707817373847449e-10,1.0560753493924666e-08
1264512,des:X,0.36027,6.798076032695807e-07,6.732715851638131e-07,1.6743660065540645e-08,3.745191632617295e-08,1.0567417048565536e-08
1905244,des:X,0.36176,3.671573870758334e-07,1.9445844131310827e-06,1.5030103878555337e-08,2.4584724068988103e-08,1.073356943951306e-08
1333291,des:X,0.3646,2.9613031107947133e-05,5.3156341553899215e-05,7.522846620698464e-08,5.736094703408192e-08,1.1053852003268024e-08
1255735,des:X,0.36463,8.254536409427507e-07,1.795206436811576e-06,3.2991977885276165e-08,8.036120453411402e-08,1.1057260401418934e-08
1308582,des:X,0.36704,2.678431188131091e-08,8.236270181621984e-08,1.4753798746295265e-07,2.3362381519912312e-07,1.1332784809569574e-08
1918076,des:X,0.36966,1.3842286460275931e-08,1.053034221077509e-07,2.30206853733354e-09,1.0361633003791803e-09,1.1636164255405396e-08
1321973,des:X,0.37043,9.274077135081106e-07,1.3587350939332486e-06,1.4978963934964484e-06,1.3019656905205357e-06,1.1726087307789072e-08
1434203,des:X,0.37567,1.4622478505967748e-08,3.036183971848188e-08,2.9045349953995026e-07,5.525653172188176e-07,1.2373975460908686e-08
1282736,des:X,0.37797,4.164843436778467e-07,6.36469843414079e-07,9.681213678857515e-07,8.128486763528878e-07,1.2745054357146191e-08
1847100,des:X,0.3789,4.648249016574479e-08,1.7199905052261538e-07,5.980059934440305e-09,8.658637209522905e-09,1.2896655816574176e-08
1923060,des:X,0.38247,3.6593833594000826e-07,1.3774184890694078e-06,2.653513219660264e-10,2.0014250525737788e-10,1.3486934119144062e-08
1343401,des:X,0.38283,1.8427307415655163e-09,1.1389453191416113e-08,2.3850811103721377e-07,1.4636664598852116e-07,1.3547191080763814e-08
1879414,des:X,0.38889,7.113316360137217e-08,3.677564042582768e-07,6.067315776540198e-06,6.881505679865994e-06,1.4581675895975337e-08
1246626,des:X,0.39282,2.5445900712814693e-08,1.0270547407489945e-07,2.108900571095816e-08,1.1046871058046476e-08,1.5272898164387345e-08
1329198,des:X,0.39521,1.7736912199228384e-07,1.130770779386957e-06,3.108314456527136e-07,3.215101824453545e-07,1.5701086569930953e-08
1329615,des:X,0.4036,2.2201242578524204e-08,1.500510832423442e-06,7.747812131449125e-08,1.6717774887911326e-07,1.7251089923815212e-08
1530120,des:X,0.40467,7.469435377116843e-08,2.927657771915339e-07,2.46494361749117e-09,3.739939049372116e-09,1.7454011121067196e-08
1880632,des:X,0.40538,6.128849258140468e-08,1.2272924611831643e-07,5.315108868244709e-06,8.824151963194729e-06,1.7589314622303632e-08
1262588,des:X,0.40644,3.1684899662629864e-08,2.9610818145029234e-07,5.136513944217834e-08,4.919204740379052e-08,1.7792289212889536e-08
1292997,des:X,0.41447,1.6128520550884362e-08,8.32781782669516e-08,2.1913866659752343e-07,7.683410167217209e-07,1.936773970729912e-08
1896164,des:X,0.42068,7.71491900982216e-08,1.5525857064456346e-06,5.494621384755751e-08,1.0489216079885129e-07,2.063193574559045e-08
1337311,des:X,0.42131,1.2651059599586796e-06,3.647257174478606e-06,3.8799066760333443e-07,5.54834537313368e-07,2.0762420392178126e-08
1368143,des:X,0.42348,6.946543205682352e-06,5.0910049801922886e-05,3.862639483658263e-08,4.513548737413966e-08,2.1215015875878174e-08
1302523,des:X,0.42391,5.520917381909918e-07,5.450791542133101e-06,1.0887593034582757e-05,1.0936757668822857e-05,2.1305280003172153e-08
1311632,des:X,0.4242,3.600091752029279e-07,7.968840436719994e-07,1.0451789277717443e-10,2.489197091992555e-10,2.1366264002705005e-08
1305387,des:X,0.42467,2.504854559830538e-06,2.9484267308776636e-06,4.5680729142903854e-05,0.00010291827371856589,2.1465285228248395e-08
1632070,des:X,0.42513,3.5259711161543354e-06,4.2589360408482555e-06,4.3181462084399325e-08,2.9400549096099516e-08,2.1553518240132703e-08
1295027,des:X,0.42561,4.009104430975879e-07,2.0303235180592934e-06,1.4094714522941249e-08,1.367978616423194e-08,2.1622156221083094e-08
1338324,des:X,0.42602,2.148155889097053e-09,9.10156190604648e-09,3.6047997604380037e-10,3.351333539738969e-10,2.168087090399841e-08
1408068,des:X,0.42713,3.4372493134950225e-06,1.0510581625231516e-05,3.6565572423720037e-06,6.2265240023458555e-06,2.1840229692755805e-08
1336359,des:X,0.42821,2.2673112219044427e-08,5.887640353232015e-08,1.056374551551321e-09,8.576807718903205e-10,2.1995841561392843e-08
1265040,des:X,0.42981,6.186194018135968e-08,5.947933550747865e-07,2.5076339493727817e-08,9.531511189217282e-09,2.2227393052067705e-08
1260107,des:X,0.42982,3.6995557994336634e-07,9.98599515643856e-07,6.587482817076596e-10,1.503498184686663e-09,2.222884406132874e-08
1260159,des:X,0.43034,1.5814868651707766e-07,3.2091542448864623e-07,8.612174161352477e-08,9.445733284694059e-08,2.2304361804395074e-08
1916124,des:X,0.43071,2.1042164451383614e-09,2.1148074589539063e-08,7.826829747165374e-09,1.4946017778795453e-08,2.2358173560633684e-08
1317526,des:X,0.4316,3.037514348304303e-07,1.650090721875326e-06,4.009149150581563e-09,4.901726034369995e-09,2.2487878195021978e-08
1367571,des:X,0.43311,1.8233452176749503e-07,3.0520178460375637e-07,5.227870588938069e-09,4.187393520063878e-09,2.270879702209614e-08
1310485,des:X,0.43313,3.562378448323074e-08,1.4820502455640054e-07,6.455062006955807e-08,8.506638703393054e-08,2.271173034528943e-08
1314067,des:X,0.43365,7.198276005575959e-08,7.486509243763505e-07,1.477907387113223e-07,2.525269038695665e-07,2.278806324112115e-08
1660018,des:X,0.43435,1.011132751820677e-08,4.773843964609113e-08,1.8170800070904207e-06,1.146210052746592e-06,2.289102128775959e-08
1909346,des:X,0.43448,3.1761723317852143e-07,1.0621113721817795e-06,3.552864585521012e-09,3.74055118228229e-09,2.2910167618333683e-08
1321166,des:X,0.4351,7.349869856431651e-09,9.362611368073932e-08,2.1526886686682372e-07,2.826096708441735e-07,2.300159099820086e-08
1501097,des:X,0.43587,4.4581465251158795e-08,6.167222957528529e-08,5.635893131783792e-06,8.87757651778176e-06,2.311538638240464e-08
1313698,des:X,0.43619,1.4249250215508214e-06,5.276398356493648e-06,3.941056384043395e-09,1.8466084107792106e-09,2.316276056571928e-08
1256701,des:X,0.43629,3.5332835507630597e-06,1.6225086371848108e-05,1.6486281246296128e-07,1.3456365880826114e-07,2.3177574943513614e-08
1316831,des:X,0.43848,3.774829521793119e-08,7.18688885132911e-08,1.1467026754990418e-09,1.0844477584962145e-09,2.3503197381870288e-08
1334614,des:X,0.43941,8.358940676888749e-08,2.780862706742488e-07,2.9653700805259006e-06,4.0337635177174114e-06,2.364216249615071e-08
1310294,des:X,0.43967,1.1916311307839641e-07,9.884839964503089e-07,3.0870925927243282e-06,4.355430957236972e-06,2.3681086223449e-08
1904152,des:X,0.44025,2.4133250053686412e-06,6.356970090482807e-06,2.069687758225871e-06,2.5671414978270997e-06,2.376803144454283e-08
1256823,des:X,0.44084,3.801109044474082e-07,9.178710743142138e-07,5.639087957322326e-07,4.137472435146986e-07,2.385663918269749e-08
1641173,des:X,0.44364,1.640490328502429e-05,4.6163821010414566e-05,4.180735686950083e-08,4.665224857542105e-08,2.4279398167186112e-08
1645125,des:X,0.44419,8.557426242212757e-09,2.915455703816578e-07,1.6190674210463146e-09,1.1843701524135027e-09,2.4362876410523823e-08
1265089,des:X,0.44472,7.295888182433132e-08,1.3197841576357118e-07,1.7155397928939633e-06,2.919828221138908e-06,2.4443454624441065e-08
1251975,des:X,0.44647,2.2676566441200373e-08,1.2597541286631483e-06,2.204179094463314e-09,3.6149849904647472e-09,2.4710459587975774e-08
1253474,des:X,0.4467,1.3361080856589436e-06,1.784568341449809e-06,3.211126770725212e-08,3.7514158646812595e-08,2.4745659506618187e-08
1264499,des:X,0.44841,1.812042940920929e-07,8.10208009072321e-07,7.650839082531855e-09,8.628423669393727e-09,2.5008148802607167e-08
1255487,des:X,0.45012,1.4543301407145535e-06,3.372205625817144e-06,9.639925015903177e-09,1.1741216334562448e-08,2.5272022939523257e-08
1367556,des:X,0.45115,1.8446508180275272e-07,1.286269775105069e-06,1.4182954772958588e-09,1.3767595329641716e-09,2.5431632961880878e-08
1252829,des:X,0.45168,3.069888751799332e-08,5.039766832846359e-08,4.5936146957985474e-10,8.123960953669081e-10,2.5513958175287426e-08
1552028,des:X,0.4518,2.842795007229525e-08,5.9455921182734307e-08,3.1190404760855486e-09,1.6589670864219372e-09,2.553261631647598e-08
1337267,des:X,0.45318,8.180630326149861e-06,2.8609259762767316e-05,4.12673464172496e-09,1.1907095092634232e-08,2.574767511160372e-08
1916143,des:X,0.45362,5.0930538931409426e-08,3.0453292701197013e-07,2.0009121035462933e-08,2.0743126619094366e-08,2.5816434210195905e-08
1253475,des:X,0.45412,9.926645711423723e-08,2.85771504452865e-07,3.3683693997076633e-06,9.806902518139903e-06,2.589468084447448e-08
1777122,des:X,0.45429,1.1452827499530424e-08,9.061385957074434e-08,1.1213426144615931e-06,5.985572676508746e-07,2.5921311671398622e-08
1937078,des:X,0.45525,6.755193895060088e-08,7.895514645394713e-07,2.4574915242518338e-09,3.0139792899515077e-09,2.6071954395821317e-08
1247537,des:X,0.45565,1.2973664615786765e-07,2.0704735992277717e-07,5.053870022921232e-06,1.5493281041667242e-05,2.6134851015671106e-08
1905184,des:X,0.45587,8.722437140642598e-08,4.519338343436573e-07,1.03025166110591e-07,1.6034162112035342e-07,2.616947645580762e-08
1531145,des:X,0.45675,8.133737773935422e-09,1.0147711745168317e-07,7.397171161942948e-10,6.318021090276289e-10,2.6308207436633698e-08
1531113,des:X,0.45694,3.875759662506163e-08,2.2887414087760037e-07,0.00032091239243382943,0.0003238605666178137,2.633820885757868e-08
1339875,des:X,0.45944,1.0467023162583664e-06,1.6087186916706715e-06,1.8063321517919378e-08,8.265700934446426e-09,2.6734556861568712e-08
1784110,des:X,0.45993,1.855002931952868e-05,1.8228626908007113e-05,1.3466380685428347e-08,2.1412002764959287e-08,2.6812588002814397e-08
1565032,des:X,0.46097,5.9326198330457e-09,3.229819883457519e-08,7.6953034954155e-09,5.569257355492937e-09,2.6978581911597933e-08
1338959,des:X,0.46167,6.061538190471867e-06,1.2715420984518417e-05,9.541151143025895e-07,1.6914045962824609e-06,2.709059700069969e-08
1366187,des:X,0.4629,9.365082244888396e-09,2.166884645612665e-07,1.563386542130644e-07,2.545918922531275e-07,2.7287985648713842e-08
1924089,des:X,0.46299,4.038171281390522e-09,8.31006204740472e-09,2.148735590693933e-06,2.345422688381868e-06,2.7302456852100122e-08
1924103,des:X,0.4638,2.8379687036858612e-08,8.365690510543079e-08,8.816616761748721e-08,1.8856840954282474e-07,2.7432870308167924e-08
1876431,des:X,0.46482,9.835070895384035e-08,5.675213457906018e-07,7.150572536310203e-08,5.960221181248859e-08,2.7597536667036247e-08
1595028,des:X,0.46523,1.286929236324854e-06,2.297168215302138e-06,1.8329262765607077e-05,6.288752313662645e-05,2.7663864920351185e-08
1797044,des:X,0.4667,3.2517921713472294e-07,7.227648712906588e-07,6.188398116687073e-07,3.896793238539539e-07,2.7902330389332285e-08
1262016,des:X,0.46694,1.3388553314602608e-08,8.704015247233994e-07,8.068553632940256e-07,9.957726033642776e-07,2.7941360708944158e-08
1317724,des:X,0.46775,2.3986531481112794e-09,8.13486631823068e-09,6.720192600964252e-08,4.747517945211285e-08,2.8073289434168868e-08
1255470,des:X,0.46877,4.0798206017063313e-07,6.596434191012336e-07,2.8286994194524323e-06,2.587243521236151e-06,2.8239863909753285e-08
1339149,des:X,0.46879,1.9450076331033806e-07,4.594922067158818e-07,1.1571075254176448e-07,1.923068580627709e-07,2.8243135001336304e-08
1901738,des:X,0.46975,3.2376663404613147e-06,3.6859155675953405e-06,9.271479067233317e-08,1.0013251689606188e-07,2.8400370176662017e-08
1311755,des:X,0.471,1.4200133980026902e-05,2.2606589920532183e-05,1.806583171628617e-07,1.0479270576493217e-07,2.8605757631804013e-08
1303317,des:X,0.47429,2.9433397483263337e-07,3.002188122770207e-06,1.0239931230995385e-07,1.4602186558523655e-07,2.914987436783942e-08
1901798,des:X,0.47577,2.0613435170536637e-05,6.283379957991869e-05,2.0898662131566387e-07,6.934361130647788e-08,2.9427691548897597e-08
1256332,des:X,0.47803,1.2429149397718199e-11,4.597580482564913e-11,9.82102193272091e-09,1.014718611398214e-08,2.98989938771034e-08
1291143,des:X,0.47819,1.0242905055191705e-07,3.125190135244136e-06,9.189120816047068e-09,8.918090453967564e-09,2.993250233387744e-08
1847216,des:X,0.47905,4.161398401459755e-09,9.47816334532564e-09,8.076383281733935e-08,5.1002741395153956e-08,3.011293180881474e-08
1847303,des:X,0.47964,1.2338191234669745e-09,4.737969764498182e-09,3.3600546270570753e-06,4.351512388259235e-06,3.0237028386770884e-08
1256817,des:X,0.47982,7.597110546944687e-07,3.5467454943742263e-06,5.980607406061171e-05,3.5025453105147665e-05,3.0274939160710415e-08
1329622,des:X,0.48607,8.382348277000254e-06,1.4565844289032645e-05,8.635873069112816e-09,9.446503406204967e-09,3.1606015386716115e-08
1876533,des:X,0.48981,1.3029709065282361e-08,1.4005183856023912e-07,6.047915319626723e-07,7.463965371858558e-07,3.2416225899525425e-08
1386047,des:X,0.49181,1.293170546550776e-07,6.806681649670003e-07,1.7540888372317682e-06,8.88591394030798e-07,3.28537013133452e-08
1280332,des:X,0.49219,3.809090529478957e-08,1.3205507957087275e-07,4.604628599684649e-06,1.0461729325825847e-05,3.293715313135021e-08
