CID,sample,HOST_RA,HOST_DEC,zHD,HOST_LOGMASS,MU,MUERR,PROBIA,clipped,cluster_targeted
SN2007kb,SDSS,313.10294,0.277694,0.136854,11.32,39.745039078486975,0.17804773569254048,1.0,True,False
SN2007kl,SDSS,41.21209,0.364833,0.256246,10.0,40.400527227133395,0.1893983235180106,1.0,False,False
SN2007ko,SDSS,316.093201,-0.898024,0.205146,10.0,40.241647058813435,0.18923450497092198,1.0,False,False
SN2007kp,SDSS,332.373276,0.737893,0.277487,10.7,41.319100108594064,0.24073857041316948,1.0,False,False
SN2007kq,SDSS,4.932975,-0.400135,0.155172,11.3,39.470225691038486,0.16587354386420589,1.0,False,False
SN2007kr,SDSS,6.364582,-0.839571,0.287457,10.0,40.81993731134481,0.19246922415997297,1.0,False,False
SN2007ks,SDSS,312.387741,-0.761723,0.09391,9.56,38.35547708921853,0.1629880029379335,1.0,False,False
SN2007kt,SDSS,27.599838,1.172075,0.237751,10.35,40.32018451437058,0.17461881676390598,1.0,False,False
SN2007ku,SDSS,23.367535,0.524681,0.369762,11.07,41.38933580210941,0.24732896918224073,1.0,False,False
SN2007kv,SDSS,17.565994,0.472038,0.266866,9.12,40.60501986560933,0.18808796836193709,1.0,False,False
SN2007kx,SDSS,3.428632,0.652155,0.152714,10.14,39.436137623314735,0.16416710746251878,1.0,False,False
SN2007la,SDSS,337.478285,1.058609,0.1294,10.0,38.928425798328405,0.16312853113727846,1.0,False,False
SN2007lc,SDSS,12.287929,0.596957,0.113643,10.45,38.46745406889688,0.15998566677349396,1.0,False,False
SN2007lg,SDSS,11.516434,-0.010381,0.10926,10.0,38.17984886019221,0.15908463949897772,1.0,False,False
SN2007lh,SDSS,17.216736,1.197879,0.196713,10.04,40.096068471130806,0.17193255948381725,1.0,False,False
SN2007li,SDSS,18.266731,-0.540012,0.118589,10.0,38.604872647209476,0.17182424672202273,1.0,False,False
SN2007lk,SDSS,29.45878,-0.398095,0.218814,10.0,39.92107648653533,0.17404512415396153,1.0,False,False
SN2007lm,SDSS,48.418526,0.629998,0.212263,10.0,40.090985714479864,0.1669482525078905,1.0,False,False
SN2007ln,SDSS,55.180023,1.003079,0.245403,9.21,40.30953431251068,0.1703530711488085,1.0,False,False
SN2007lo,SDSS,338.983583,0.609241,0.136959,11.1,39.12055973972376,0.1619047226748282,1.0,False,False
SN2007lp,SDSS,340.92091800000003,0.42138,0.174828,11.02,39.849290719855,0.16491867002171312,1.0,False,False
SN2007lq,SDSS,5.782767,0.983445,0.226472,10.81,40.360902747536265,0.17005613847659434,1.0,False,False
SN2007ls,SDSS,307.116955,0.006237,0.241847,10.0,40.47474225995914,0.17232753867921,1.0,False,False
SN2007lt,SDSS,328.447235,0.015055,0.112425,10.0,38.74952810081498,0.16043850734671997,1.0,False,False
SN2007lu,SDSS,330.395432,-0.256872,0.318042,10.16,41.80002762107954,0.2642493450039586,1.0,False,False
SN2007lw,SDSS,354.203771,-0.78223,0.285433,10.04,40.9966995537222,0.19941096327668972,1.0,False,False
SN2007ma,SDSS,11.223947,-0.997054,0.106377,10.0,38.3924011931931,0.15966207371341934,1.0,False,False
SN2007mb,SDSS,12.547336,0.675423,0.189307,10.92,39.78626461146332,0.17151322275398728,1.0,False,False
SN2007mc,SDSS,16.855324,1.043746,0.153167,10.06,39.21040460167091,0.15884296349553623,1.0,False,False
SN2007me,SDSS,25.265629,-0.448449,0.197257,10.0,39.774173072541956,0.16192159681477117,1.0,False,False
SN2007mf,SDSS,29.729753,-1.027071,0.189141,10.0,40.17180704627423,0.17360882912355297,1.0,False,False
SN2007mg,SDSS,46.640945,0.793304,0.176245,10.96,39.79366117266137,0.16407349530603596,1.0,False,False
SN2007mh,SDSS,48.632347,0.269818,0.127151,10.0,38.90030705500092,0.16006220735731116,1.0,False,False
SN2007mi,SDSS,50.881317,0.666634,0.128366,9.64,38.91857576627418,0.16138811941627995,1.0,False,False
SN2007mj,SDSS,53.685146,0.355509,0.122617,10.38,38.7459523056643,0.1602206190748657,1.0,False,False
SN2007mk,SDSS,359.072222,-0.505872,0.175584,10.0,39.62641692494661,0.16302532835175162,1.0,False,False
SN2007ml,SDSS,7.972722,0.138298,0.185631,10.83,39.70214899027938,0.1642721050480598,1.0,False,False
SN2007mn,SDSS,31.266495,0.174558,0.076639,10.87,37.76328283931276,0.16153048934397052,1.0,False,False
SN2007mo,SDSS,332.891016,0.764785,0.219552,10.0,39.94637130187959,0.18317065866954754,1.0,False,False
SN2007mt,SDSS,26.485809,-0.217631,0.386667,9.39,41.578447898427754,0.2331616202779704,1.0,False,False
SN2007mu,SDSS,3.077347,-0.077318,0.401274,11.0,41.558199906185244,0.2855286117565695,1.0,False,False
SN2007mv,SDSS,8.905735,0.370035,0.257219,10.0,40.56026770644717,0.18405175396476006,1.0,False,False
SN2007mw,SDSS,345.761495,0.849165,0.325692,10.48,41.06685594691523,0.23886230408940784,1.0,False,False
SN2007mx,SDSS,318.545296,-0.29625,0.404499,10.0,41.80742999432421,0.29636914251676355,1.0,False,False
SN2007my,SDSS,328.884178,-0.371996,0.291136,10.42,40.52277242693146,0.1985807677116084,1.0,False,False
SN2007mz,SDSS,331.963343,-1.069943,0.217566,10.3,40.1381626054011,0.17704794256431122,1.0,False,False
SN2007na,SDSS,333.386616,0.880501,0.46861,10.0,42.26685609686882,0.3461976155673197,1.0,False,False
SN2007nb,SDSS,351.375258,0.423105,0.276185,10.0,40.69198997470289,0.1718906597417819,1.0,False,False
SN2007nd,SDSS,10.078404,-1.037373,0.26856,10.48,40.84767628515208,0.189641459567523,1.0,False,False
SN2007ne,SDSS,13.509144,1.069021,0.204532,10.13,40.000492367257614,0.16884934624369874,1.0,False,False
SN2007nf,SDSS,15.860297,0.331394,0.23542,10.0,40.32508225182343,0.1837585235131174,1.0,False,False
SN2007ng,SDSS,36.408752,0.709571,0.400093,10.0,41.61246128201936,0.2853145146814633,1.0,False,False
SN2007nh,SDSS,42.615364,-0.551163,0.270097,10.0,40.62065500720362,0.17585483622766834,1.0,False,False
SN2007ni,SDSS,31.460009,-0.331865,0.210227,10.0,39.54341758195938,0.16182389579468892,1.0,False,False
SN2007nj,SDSS,43.114372,0.251817,0.153245,9.92,39.31889421216533,0.1619489721831013,1.0,False,False
SN2007nk,SDSS,50.235523,1.058141,0.209304,10.0,40.01728944150052,0.16513149851859335,1.0,False,False
SN2007ns,SDSS,39.26236,-0.866615,0.366275,10.0,41.55911278319414,0.24426754879061988,1.0,False,False
SN2007nt,SDSS,46.682472,-0.754019,0.213228,10.0,40.030422264736984,0.17793216324581465,1.0,False,False
SN2007nu,SDSS,47.959118,-0.692416,0.278216,10.0,40.760436432766035,0.18468285099342008,1.0,False,False
SN2007oa,SDSS,333.463938,-0.920283,0.257208,11.62,40.60135681774558,0.20026606546489026,1.0,False,False
SN2007of,SDSS,316.234474,0.060993,0.396541,10.0,41.91321085920428,0.3340653980261831,1.0,False,False
SN2007oh,SDSS,313.153847,-0.453979,0.402588,10.11,41.97347716346167,0.3149449351903459,1.0,False,False
SN2007oi,SDSS,5.324447,1.074527,0.294479,10.15,41.18211928259774,0.25872026709403506,1.0,False,False
SN2007oj,SDSS,357.908352,0.279826,0.121642,11.06,39.015720195385065,0.15973128210124954,1.0,False,False
SN2007ok,SDSS,37.101109,0.184666,0.164548,11.09,39.37750935789108,0.16010704457770447,1.0,False,False
SN2007ol,SDSS,24.348742,-0.3119985,0.05487629746660436,10.45,36.97221562608194,0.1653018219998999,1.0,False,False
SN2007om,SDSS,358.586197,-0.917617,0.10351,11.13,38.26078280017885,0.16178122126171368,1.0,False,False
SN2007oq,SDSS,325.62812,0.984606,0.353459,10.0,41.154526438904284,0.2347937753645203,1.0,False,False
SN2007or,SDSS,25.659727,1.030393,0.163565,10.0,39.36374132312048,0.16542566756872462,1.0,False,False
SN2007os,SDSS,29.411049,-0.522134,0.378399,6.61,41.73335947774154,0.2510070786004995,1.0,False,False
SN2007ot,SDSS,8.903193,-0.2327,0.198625,11.21,39.97996307845285,0.16606958861102275,1.0,False,False
SN2007ov,SDSS,40.286488,0.144448,0.313762,10.38,41.11636349169611,0.2067359963392619,1.0,False,False
SN2007ow,SDSS,323.508694,-0.740519,0.210052,10.92,40.11360743548209,0.1920831313224619,1.0,False,False
SN2007ox,SDSS,341.74198,-0.071822,0.201533,10.0,39.84118005081828,0.16916637237825086,1.0,False,False
SN2007oy,SDSS,349.481023,1.22284,0.401275,10.0,41.341298989033675,0.2421821083241097,1.0,False,False
SN2007oz,SDSS,359.319051,0.249367,0.295674,10.0,40.86782670180895,0.2467815441323395,1.0,False,False
SN2007pa,SDSS,315.393539,-0.268507,0.145815,10.23,39.03115271045748,0.1616253234883401,1.0,False,False
SN2007pb,SDSS,357.104161,-1.185004,0.224519,10.0,40.45535347563605,0.18477928389198667,1.0,False,False
SN2007pc,SDSS,318.956097,0.651289,0.136869,10.0,39.072920186268085,0.16351233417451388,1.0,False,False
SN2007pd,SDSS,347.975293,-0.578091,0.138333,10.0,39.270637496511014,0.1659781571059631,1.0,False,False
SN2007pe,SDSS,35.266689,0.496411,0.303942,10.0,40.7907241195125,0.19292464434227563,1.0,False,False
SN2007ph,SDSS,312.805813,-0.955823,0.12826,10.7,38.97540773901122,0.17329447540994206,1.0,False,False
SN2007pi,SDSS,341.705549,0.75629,0.30041,10.0,40.60630581076737,0.21784642346811195,1.0,False,False
SN2007pj,SDSS,357.29456,0.797875,0.352358,10.29,41.59228485745786,0.2548754718357697,1.0,False,False
SN2007pn,SDSS,34.141296,-0.722368,0.303835,9.68,41.25609047536953,0.21768118184658797,1.0,False,False
SN2007po,SDSS,53.884281,0.703362,0.291349,10.5,40.89323699489473,0.19979502860589632,1.0,False,False
SN2007pp,SDSS,47.754841,0.356752,0.268214,10.0,40.71706641862784,0.19550406151169955,1.0,False,False
SN2007pq,SDSS,339.308083,0.736387,0.183876,10.0,39.86588040244915,0.1798569183890217,1.0,False,False
SN2007pr,SDSS,346.55429,0.328961,0.331364,10.0,41.19443735704843,0.24129854479219337,1.0,False,False
SN2007ps,SDSS,34.806366,-0.384841,0.248828,10.0,40.473401706468245,0.17722139444438723,1.0,False,False
SN2007pt,SDSS,31.910473,-0.324,0.174279,10.0,39.49869511097863,0.1621960658532401,1.0,False,False
SN2007pv,SDSS,329.938124,1.126947,0.233708,11.46,40.656913650325194,0.20929964513559,1.0,False,False
SN2007pw,SDSS,354.394368,0.248099,0.242669,10.68,40.42626041920329,0.18941315859584124,1.0,False,False
SN2007px,SDSS,5.683364,-0.47901,0.106834,10.6,38.53391151765619,0.16313559750007017,1.0,False,False
SN2007qf,SDSS,333.762493,-0.341257,0.205566,10.0,40.12486454034712,0.1703453776952483,1.0,False,False
SN2007qg,SDSS,23.008219,-0.429732,0.314679,10.0,40.74723428727408,0.19330659479455073,1.0,False,False
SN2007qh,SDSS,9.878607,1.024336,0.245577,10.0,40.40519070922659,0.17897827660674367,1.0,False,False
SN2007qi,SDSS,349.119993,-0.098497,0.275735,10.0,40.750393222027945,0.19546748709394773,1.0,False,False
SN2007qk,SDSS,315.808842,0.457351,0.301646,10.0,40.795233111218934,0.2559867172519112,1.0,False,False
SN2007qn,SDSS,359.78852,1.158329,0.316413,11.29,40.93163806427505,0.2731905722274136,1.0,False,False
SN2007qo,SDSS,25.756645,-0.945469,0.217279,10.0,40.142158575793616,0.1885006685917626,1.0,False,False
SN2007qp,SDSS,10.701769,0.379731,0.263567,10.0,40.42000832617511,0.18726298265804914,1.0,False,False
SN2007qq,SDSS,40.625893,-0.971156,0.23734,10.88,40.618992973411544,0.22137467477384334,1.0,False,False
SN2007qy,SDSS,28.813671,0.6431,0.227856,10.0,40.0071792775086,0.18005257014482368,1.0,False,False
SN2007rd,SDSS,311.754547,-0.099328,0.219792,9.91,40.10035735094515,0.18131460633159902,1.0,False,False
SN2007re,SDSS,319.395493,-0.523949,0.208309,10.55,39.72150060768669,0.18724374071781277,1.0,False,False
SN2007rf,SDSS,328.879471,0.815071,0.286553,8.78,40.69782288389025,0.19620870471909696,1.0,False,False
SN2007ri,SDSS,16.718126,1.154068,0.19025,10.49,39.79203569217024,0.1904923557867439,1.0,False,False
SN2007rk,SDSS,55.572632,1.063139,0.194437,10.85,40.10523370882205,0.23071228741588276,1.0,False,False
SN2007ro,SDSS,26.120781,0.229765,0.164775,10.63,39.36719556284938,0.1679943636931182,1.0,False,False
SN2007sb,SDSS,10.348955,0.411951,0.210985,10.0,39.93922507005264,0.1669771262108459,1.0,False,False
03D1au,SNLS,36.04321,-4.037469,0.5030838265307911,9.55,42.21276449862432,0.13666825382211462,1.0,False,False
03D1aw,SNLS,36.061634,-4.517158,0.5807242679744387,9.21,42.76444396012342,0.14506537404360864,1.0,False,False
03D1ax,SNLS,36.097287,-4.720774,0.4947956137520262,11.61,42.152976090678436,0.13418177904886414,1.0,False,False
03D1bp,SNLS,36.657235,-4.838779,0.3459282071903045,10.85,41.39874862513623,0.12918044846334728,1.0,False,False
03D1co,SNLS,36.567748,-4.93505,0.6776622506150842,8.69,43.260242895680406,0.1890108605302287,1.0,False,False
03D1ew,SNLS,36.058795,-4.665852,0.8664945968980386,8.58,43.4785169571611,0.20473791656116572,1.0,False,False
03D1fc,SNLS,36.431648,-4.144059,0.33093188573553456,10.41,41.074255537709924,0.1269100008319618,1.0,False,False
03D1fq,SNLS,36.731935,-4.302217,0.798566302111207,10.7,43.39193616786141,0.20470769576081074,1.0,False,False
03D3aw,SNLS,215.223049,52.605624,0.44956117176443855,10.73,41.93991574324909,0.17535268924180905,1.0,False,False
03D3ay,SNLS,214.49358,52.482613,0.37144267345349835,10.22,41.55264837075,0.15435529500968465,1.0,False,False
03D3ba,SNLS,214.139297,52.34219,0.29171787021500584,10.23,40.82687974545352,0.13674524700902058,1.0,False,False
03D3bl,SNLS,214.982501,53.097401,0.35581916145942927,10.86,41.4915873486101,0.1363930185824709,1.0,False,False
03D4ag,SNLS,333.690959,-17.739655,0.2836030135131453,10.65,40.63634631948796,0.12904507022497844,1.0,False,False
03D4at,SNLS,333.600166,-17.776726,0.6322248838423956,8.79,42.87596559782925,0.1616645766512896,1.0,False,False
03D4au,SNLS,334.041366,-18.07759,0.4664059094772419,10.0,42.55234485366684,0.15653773128821608,1.0,False,False
03D4cj,SNLS,334.027611,-17.704656,0.2686167962629431,10.0,40.45959596637172,0.12445102874588246,1.0,False,False
03D4cx,SNLS,333.64064,-17.587511,0.9468790345395357,11.06,43.201394514384695,0.24214372622333222,1.0,False,False
03D4cy,SNLS,333.418394,-17.681641,0.9249067543274034,9.76,43.864028725927675,0.26429218767590834,1.0,False,False
03D4cz,SNLS,334.174418,-17.926271,0.6931560204799243,10.43,43.00061954886659,0.23197625435275493,1.0,False,False
03D4dh,SNLS,334.37928,-17.629653,0.6252241126689182,9.46,42.68154101476732,0.1467731867701074,1.0,False,False
03D4di,SNLS,333.542663,-17.506617,0.8969330474959365,9.93,43.7363170618942,0.21559398001626295,1.0,False,False
03D4dy,SNLS,333.710523,-17.956479,0.6082526231478282,5.33,42.652505716995464,0.1469305583259879,1.0,False,False
03D4fd,SNLS,334.060214,-17.395573,0.7890442147860024,10.05,43.375460021921654,0.20012094748911502,1.0,False,False
03D4gf,SNLS,333.595552,-17.734032,0.5782829892413142,7.68,42.49112506522262,0.1496376393625196,1.0,False,False
03D4gg,SNLS,334.167458,-18.164458,0.590271515656529,10.2,42.556065591850626,0.16917903901751985,1.0,False,False
04D1aj,SNLS,36.474835,-4.99461,0.7196266245919412,10.0,42.97587937747983,0.18807793566917758,1.0,False,False
04D1dc,SNLS,36.576935,-4.311968,0.21003247377476386,10.65,39.98035644108062,0.12305869303953747,1.0,False,False
04D1de,SNLS,36.649621,-4.422623,0.7665902415032531,9.69,43.56704814846084,0.1760700807788606,1.0,False,False
04D1ff,SNLS,36.410924,-4.902631,0.8585131461609983,8.78,43.194939020112145,0.1877047585812375,1.0,False,False
04D1hd,SNLS,36.536808,-4.109634,0.36790434714337383,8.22,41.58545863843132,0.12627652524028685,1.0,False,False
04D1hx,SNLS,36.177063,-4.790326,0.5587464797443935,9.68,42.514083038028076,0.14157428981496487,1.0,False,False
04D1hy,SNLS,36.036226,-4.831071,0.8485096018060083,8.14,43.52349657797704,0.1833347487754059,1.0,False,False
04D1iv,SNLS,36.200212,-4.152559,0.9963905136763613,9.09,44.08999592366712,0.21177320174619163,1.0,False,False
04D1jd,SNLS,36.961818,-4.94379,0.7765946746067607,10.43,43.19733511364445,0.198596870823423,1.0,False,False
04D1jg,SNLS,36.552319,-4.1348,0.5829326543569071,11.38,42.61162259352539,0.14382104474318144,1.0,False,False
04D1kj,SNLS,36.969417,-4.180252,0.5837428958570987,9.97,42.61644062198137,0.13798736072531967,1.0,False,False
04D1ks,SNLS,36.039649,-4.978721,0.7965526109160754,8.02,42.91039162347422,0.18964680830231878,1.0,False,False
04D1oh,SNLS,36.25984,-4.236187,0.5887211746835785,9.21,42.6483645982282,0.1450944067131717,1.0,False,False
04D1ow,SNLS,36.677899,-4.30619,0.9134730722886799,9.45,43.74638423737044,0.1895471417647871,1.0,False,False
04D1pc,SNLS,36.60365,-4.3994,0.7685871905535504,10.47,43.23228096602478,0.18767065545987624,1.0,False,False
04D1pd,SNLS,36.915633,-4.631172,0.9484549670694487,10.27,43.57052764245335,0.22721074846441072,1.0,False,False
04D1pg,SNLS,36.767329,-4.175287,0.5137934613946333,9.84,42.50506013030727,0.1431775625401641,1.0,False,False
04D1pp,SNLS,36.301993,-4.701584,0.7336087270986067,11.43,43.081768919892106,0.16844634913850937,1.0,False,False
04D1pu,SNLS,36.868641,-4.744934,0.637700843514792,9.36,42.51756240506883,0.20526242339303935,1.0,False,False
04D1qd,SNLS,36.637813,-4.107177,0.765588659105167,10.54,43.179949569124545,0.17182370457673532,1.0,False,False
04D1rh,SNLS,36.946448,-4.253765,0.4348609256512308,9.92,41.8304182679458,0.13258291903299171,1.0,False,False
04D1rx,SNLS,36.295958,-4.618349,0.983407441173638,9.83,44.10349402985653,0.22050539700400618,1.0,False,False
04D1sa,SNLS,36.983995,-4.176071,0.583743244093273,10.66,42.70340025988005,0.15189337986033524,1.0,False,False
04D1si,SNLS,36.203316,-4.56895,0.7006316638078103,10.68,42.98687188206328,0.17132036924733218,1.0,False,False
04D1sk,SNLS,36.094908,-4.353621,0.6620584932661566,10.46,42.93823585822013,0.16692555588352628,1.0,False,False
04D2al,SNLS,150.468646,2.164106,0.8381396284800389,9.69,43.282368419726694,0.24611676382772055,1.0,False,False
04D2an,SNLS,150.217956,2.04123,0.621885935958294,7.58,42.62637733161526,0.17547896821886336,1.0,False,False
04D2cf,SNLS,150.483707,1.879478,0.37059683670243126,10.83,41.41227397787383,0.1339045411156558,1.0,False,False
04D2fp,SNLS,149.867166,2.321014,0.4166426515318469,10.26,41.788369682251854,0.13445095036585408,1.0,False,False
04D2fs,SNLS,150.092026,1.765398,0.35857987576336026,8.41,41.30663273428261,0.129577361945893,1.0,False,False
04D2gb,SNLS,150.594449,1.894161,0.45169228116427296,10.28,41.66125836692445,0.14392470884239875,1.0,False,False
04D2gc,SNLS,150.413604,1.883052,0.5227734252330178,9.36,42.44797799670697,0.14620190343106734,1.0,False,False
04D2gp,SNLS,149.834888,2.508879,0.7340091439850092,8.88,43.37858727201835,0.24443976852950658,1.0,False,False
04D2iu,SNLS,150.304914,2.41505,0.7019778607451859,10.0,42.88567017079835,0.25864796223696107,1.0,False,False
04D2ja,SNLS,149.702091,1.771737,0.7420212186147372,11.04,43.58828545238493,0.22792313320264734,1.0,False,False
04D2kr,SNLS,150.155592,1.711927,0.7461315870865173,11.15,43.032470752134806,0.1768636453752683,1.0,False,False
04D2mc,SNLS,150.148125,1.784181,0.34956981345557603,10.98,41.09368720640145,0.13164755968602443,1.0,False,False
04D2mh,SNLS,149.941201,2.141025,0.591847570053369,9.14,42.562605642825474,0.14312259692930915,1.0,False,False
04D2mj,SNLS,150.152215,2.577067,0.5147579209809385,9.58,42.57977706999216,0.14513940885179788,1.0,False,False
04D3co,SNLS,214.458245,52.963611,0.6206314197230385,9.56,42.85044143162209,0.15903065777465938,1.0,False,False
04D3cy,SNLS,214.55181,52.658332,0.6436456350779776,10.02,42.914655189356466,0.17081941674959122,1.0,False,False
04D3dd,SNLS,214.451686,52.470678,1.0027936080497049,9.54,44.22135833315823,0.29403820448342555,1.0,False,False
04D3df,SNLS,214.541671,52.277686,0.47058523628081406,10.0,42.02021416889933,0.1366097492770709,1.0,False,False
04D3do,SNLS,214.442008,52.267553,0.6106427168341064,10.53,42.74458124491526,0.14447557298821503,1.0,False,False
04D3ez,SNLS,214.782644,53.071948,0.26348660563156834,10.31,40.49175753985633,0.12354362156955685,1.0,False,False
04D3fk,SNLS,214.609102,52.528468,0.35833517317258545,10.21,41.31150671336214,0.12618289255883566,1.0,False,False
04D3fq,SNLS,214.241188,52.379472,0.7426961303742841,9.35,43.084908945651904,0.19170352693007667,1.0,False,False
04D3gt,SNLS,215.635796,52.646921,0.45155541897473417,10.0,41.724166545698985,0.1339462402326506,1.0,False,False
04D3gx,SNLS,215.056948,52.282777,0.9107508687193393,10.0,43.877839866473764,0.21474786842399404,1.0,False,False
04D3hn,SNLS,215.528731,52.228587,0.5526041704137052,10.83,42.261119878794794,0.1416733705142707,1.0,False,False
04D3kr,SNLS,214.149726,52.478874,0.33753366292252407,9.31,41.213716651825436,0.12548701981037957,1.0,False,False
04D3ks,SNLS,215.63978,52.185184,0.7506803543161911,8.51,42.95260767671029,0.1909517790045891,1.0,False,False
04D3lp,SNLS,214.96212,52.503195,0.9837756009974084,8.95,43.97889626768634,0.3522037876274727,1.0,False,False
04D3lu,SNLS,215.283209,52.974792,0.8226957156833647,11.16,43.64491017035788,0.18191012614566238,1.0,False,False
04D3mk,SNLS,214.857351,53.163694,0.8136950220034453,9.77,43.60592319866917,0.17918649185147018,1.0,False,False
04D3ml,SNLS,214.162783,53.093253,0.9507620227470714,9.94,44.03316051347554,0.21916435933513406,1.0,False,False
04D3nc,SNLS,214.075911,52.273804,0.8177315064395054,9.18,43.62000751408232,0.19154236129724425,1.0,False,False
04D3nh,SNLS,215.611283,52.333448,0.34051873635417884,9.38,41.281194964938884,0.12429885718535746,1.0,False,False
04D3nr,SNLS,215.660448,52.648687,0.9607497459898271,10.0,43.4451138465047,0.23726748080425905,1.0,False,False
04D3ny,SNLS,214.734665,52.187465,0.8107194258133841,10.08,43.28351321533351,0.2065817496638346,1.0,False,False
04D3oe,SNLS,214.914099,52.553847,0.7566864432047686,10.0,43.5442934508207,0.1757895074599136,1.0,False,False
04D4an,SNLS,333.98792,-17.695501,0.6112434082247129,10.58,42.955268079909914,0.16616847895508455,1.0,False,False
04D4bk,SNLS,333.7821,-18.060275,0.877960648340347,7.9,43.86375856581276,0.18966526061633993,1.0,False,False
04D4bq,SNLS,333.705933,-17.827595,0.5483160063375785,8.74,42.233658307131996,0.15021036464268886,1.0,False,False
04D4dm,SNLS,333.856058,-17.245159,0.8090218433082923,9.03,43.275763760704564,0.1974986196409075,1.0,False,False
04D4dw,SNLS,334.18614,-17.834071,1.0287887092629573,10.85,44.11782975064634,0.24571298597931282,1.0,False,False
04D4fx,SNLS,334.158899,-18.066356,0.6272299799354029,8.35,42.743218843513816,0.14754804982615144,1.0,False,False
04D4gg,SNLS,334.038579,-17.294411,0.422443880244433,10.09,41.76500593779379,0.1305192096888542,1.0,False,False
04D4hf,SNLS,334.241251,-17.687025,0.9338891062300638,8.58,43.67985803999529,0.3339851294063804,1.0,False,False
04D4hu,SNLS,333.900866,-17.8389,0.7011482892047598,9.52,43.13420197534025,0.17050409528969984,1.0,False,False
04D4ib,SNLS,334.173804,-18.105089,0.6971543856471811,11.04,43.01425752554736,0.16255169565495317,1.0,False,False
04D4ic,SNLS,333.591057,-17.943487,0.6851698765364334,9.37,43.02556264974997,0.211586688837235,1.0,False,False
04D4id,SNLS,334.089165,-17.229027,0.7670654267118264,10.37,43.67924998669513,0.20134744264281912,1.0,False,False
04D4ih,SNLS,334.320937,-17.677382,0.9318903760903121,10.91,43.844287317468066,0.20453014279968512,1.0,False,False
04D4ii,SNLS,333.9818,-17.657478,0.8639673173226361,10.98,43.634704007386865,0.20727118244454212,1.0,False,False
04D4im,SNLS,333.753525,-17.396042,0.7490905766643161,11.25,42.87126063302319,0.179154971206771,1.0,False,False
04D4in,SNLS,333.785725,-17.261028,0.5143448150372711,9.14,42.305309237229274,0.136147009442732,1.0,False,False
04D4jr,SNLS,333.559666,-17.350217,0.46839785852682225,8.06,42.033305603246646,0.13574322388162002,1.0,False,False
04D4ju,SNLS,334.261358,-17.332814,0.47039031181980406,9.27,42.456961478184866,0.14300089380925737,1.0,False,False
04D4jw,SNLS,334.32872,-17.665495,0.958860645076864,11.28,44.200869117402725,0.24555473803422512,1.0,False,False
04D4jy,SNLS,333.464902,-17.404895,0.9278983616579359,8.41,43.92393645880654,0.2465278300088947,1.0,False,False
05D1az,SNLS,36.302108,-4.602335,0.8405222392157119,8.68,43.594506145232195,0.18927681754175255,1.0,False,False
05D1cb,SNLS,36.737733,-4.117567,0.6306991646728362,10.15,42.76739417189163,0.14431448585598142,1.0,False,False
05D1cc,SNLS,36.629866,-4.164801,0.5627509281965839,9.35,42.58741914217862,0.13610814619362327,1.0,False,False
05D1ck,SNLS,36.10354,-4.7128,0.6156983119092554,9.76,42.825830885614295,0.1534153013232823,1.0,False,False
05D1cl,SNLS,36.273563,-4.220818,0.8285284415608116,8.47,43.883916228194764,0.19276992923052721,1.0,False,False
05D1dn,SNLS,36.11104,-4.991558,0.5647412231256468,10.27,42.4886672009845,0.14503313924435443,1.0,False,False
05D1dx,SNLS,36.945791,-4.03249,0.5787454138340153,9.45,42.538373045749566,0.13724617947886897,1.0,False,False
05D1ee,SNLS,36.194786,-4.000485,0.557743153665001,11.01,42.52536793734644,0.14325935188230268,1.0,False,False
05D1em,SNLS,36.02301,-4.939906,0.8644970993475649,11.1,43.69949786486995,0.1862539862195831,1.0,False,False
05D1eo,SNLS,36.346421,-4.642671,0.7356079673923455,11.17,43.28537014830635,0.18790227680799554,1.0,False,False
05D1er,SNLS,36.422736,-4.004535,0.8585072828224272,10.43,43.52121616941675,0.21796157924121565,1.0,False,False
05D1hk,SNLS,36.163234,-4.634253,0.2619841060705088,8.95,40.44192453024786,0.12476546534277173,1.0,False,False
05D1hm,SNLS,36.942572,-4.717286,0.5857437830629377,9.89,42.86374649113593,0.15173841487826242,1.0,False,False
05D1if,SNLS,36.123871,-4.570338,0.7615804036972535,10.0,43.182016048498575,0.17448033000197558,1.0,False,False
05D1ix,SNLS,36.083196,-4.670004,0.48879982421910273,7.5,42.16347222569832,0.13307155717006872,1.0,False,False
05D1iz,SNLS,36.553202,-4.77337,0.8585164582948752,8.96,43.91902761907098,0.23877519966748847,1.0,False,False
05D1ke,SNLS,36.692882,-4.862496,0.6886564041709764,8.9,42.958875414164766,0.1579295771039508,1.0,False,False
05D1kl,SNLS,36.139745,-4.31896,0.5587427959734994,8.46,42.972655815680966,0.16106089461398593,1.0,False,False
05D2ab,SNLS,150.461859,2.106329,0.32454199214386414,10.12,41.11099287656602,0.12457438891539596,1.0,False,False
05D2ac,SNLS,149.746812,2.489504,0.4807148878056102,11.19,41.98530493289531,0.1318716951103303,1.0,False,False
05D2ah,SNLS,150.3697,1.862732,0.18538023843827878,9.22,39.78179300516553,0.12319461140310412,1.0,False,False
05D2ay,SNLS,150.284664,2.130321,0.922235444724284,10.33,43.55042059191423,0.27979663258783155,1.0,False,False
05D2bt,SNLS,150.417683,2.566161,0.6819549311831292,9.72,42.881601810729165,0.15813977097833876,1.0,False,False
